,paper_id,title,authors,subjects,abstract,affilliations,date,source,url
1004,2309.10831,Actively Learning Reinforcement Learning: A Stochastic Optimal Control  Approach,"['Mohammad S. Ramadan', 'Mahmoud A. Hayajnh', 'Michael T. Tolley', 'Kyriakos G. Vamvoudakis']",Machine Learning (cs.LG); Systems and Control (eess.SY),"In this paper we provide framework to cope with two problems: (i) thefragility of reinforcement learning due to modeling uncertainties because ofthe mismatch between controlled laboratory/simulation and real-world conditionsand (ii) the prohibitive computational cost of stochastic optimal control. Weapproach both problems by using reinforcement learning to solve the stochasticdynamic programming equation. The resulting reinforcement learning controlleris safe with respect to several types of constraints constraints and it canactively learn about the modeling uncertainties. Unlike exploration andexploitation, probing and safety are employed automatically by the controlleritself, resulting real-time learning. A simulation example demonstrates theefficacy of the proposed approach.","['ODU', 'UC', 'Cal', 'gatech', 'msramada@ucsd.edu', 'Georgia Institute of Technology ', 'University of California', 'USA', 'Georgia Institute of Technology', 'University of California ', 'California', 'mhayajnh@gatech.edu', 'tolley@ucsd.edu']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10831
1005,2309.10832,Efficient Multi-Channel Speech Enhancement with Spherical Harmonics  Injection for Directional Encoding,"['Jiahui Pan', 'Pengjie Shen', 'Hui Zhang', 'Xueliang Zhang']",Sound (cs.SD); Audio and Speech Processing (eess.AS),"Multi-channel speech enhancement extracts speech using multiple microphonesthat capture spatial cues. Effectively utilizing directional information is keyfor multi-channel enhancement. Deep learning shows great potential onmulti-channel speech enhancement and often takes short-time Fourier Transform(STFT) as inputs directly. To fully leverage the spatial information, weintroduce a method using spherical harmonics transform (SHT) coefficients asauxiliary model inputs. These coefficients concisely represent spatialdistributions. Specifically, our model has two encoders, one for the STFT andanother for the SHT. By fusing both encoders in the decoder to estimate theenhanced STFT, we effectively incorporate spatial context. Evaluations on TIMITunder varying noise and reverberation show our model outperforms establishedbenchmarks. Remarkably, this is achieved with fewer computations andparameters. By leveraging spherical harmonics to incorporate directional cues,our model efficiently improves the performance of the multi-channel speechenhancement.","['MU', 'ODU', 'UC', 'RIC', 'MIT', 'IC', 'PC', 'panjiahui@mail.imu.edu.cn', 'SHC', 'UL', 'HC', 'ENC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10832
1006,2309.10833,InSPECtor: an end-to-end design framework for compressive pixelated  hyperspectral instruments,"['T.A. Stockmans', 'F. Snik', 'M. Esposito', 'C. van Dijk', 'C.U. Keller']","Journal-ref: Appl. Opt. 62, 7185-7198 (2023)",Subjects: Image and Video Processing (eess.IV); Optics (physics.optics),"['OC', 'stockmans@strw.leidenuniv.nl', 'USA', 'ND']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10833
1007,2309.10835,Analysing race and sex bias in brain age prediction,"['Carolina Piçarra', 'Ben Glocker']",Image and Video Processing (eess.IV); Computer Vision and Pattern Recognition (cs.CV); Machine Learning (cs.LG),"Brain age prediction from MRI has become a popular imaging biomarkerassociated with a wide range of neuropathologies. The datasets used fortraining, however, are often skewed and imbalanced regarding demographics,potentially making brain age prediction models susceptible to bias. We analysethe commonly used ResNet-34 model by conducting a comprehensive subgroupperformance analysis and feature inspection. The model is trained on 1,215T1-weighted MRI scans from Cam-CAN and IXI, and tested on UK Biobank(n=42,786), split into six racial and biological sex subgroups. With theobjective of comparing the performance between subgroups, measured by theabsolute prediction error, we use a Kruskal-Wallis test followed by twopost-hoc Conover-Iman tests to inspect bias across race and biological sex. Toexamine biases in the generated features, we use PCA for dimensionalityreduction and employ two-sample Kolmogorov-Smirnov tests to identifydistribution shifts among subgroups. Our results reveal statisticallysignificant differences in predictive performance between Black and White,Black and Asian, and male and female subjects. Seven out of twelve pairwisecomparisons show statistically significant differences in the featuredistributions. Our findings call for further analysis of brain age predictionmodels.","['UK', 'c.picarra@imperial.ac.uk', 'Carolina', 'PC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10835
1008,2309.10874,Guarantees on Robot System Performance Using Stochastic Simulation  Rollouts,"['Joseph A. Vincent', 'Aaron O. Feldman', 'Mac Schwager']",Robotics (cs.RO); Systems and Control (eess.SY),"We provide finite-sample performance guarantees for control policies executedon stochastic robotic systems. Given an open- or closed-loop policy and afinite set of trajectory rollouts under the policy, we bound the expectedvalue, value-at-risk, and conditional-value-at-risk of the trajectory cost, andthe probability of failure in a sparse rewards setting. The bounds hold, withuser-specified probability, for any policy synthesis technique and can be seenas a post-design safety certification. Generating the bounds only requiressampling simulation rollouts, without assumptions on the distribution orcomplexity of the underlying stochastic system. We adapt these bounds to alsogive a constraint satisfaction test to verify safety of the robot system.Furthermore, we extend our method to apply when selecting the best policy froma set of candidates, requiring a multi-hypothesis correction. We show thestatistical validity of our bounds in the Ant, Half-cheetah, and Swimmer MuJoCoenvironments and demonstrate our constraint satisfaction test with the Ant.Finally, using the 20 degree-of-freedom MuJoCo Shadow Hand, we show thenecessity of the multi-hypothesis correction.","['SC', 'Stanford University', 'ODU', 'UC', 'USA', 'UL']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10874
1009,2309.10889,Non-Orthogonal Time-Frequency Space Modulation,"['Mahdi Shamsi', 'Farokh Marvasti']",Information Theory (cs.IT); Signal Processing (eess.SP),"This paper proposes a Time-Frequency Space Transformation (TFST) to derivenon-orthogonal bases for modulation techniques over the delay-doppler plane. Afamily of Overloaded Delay-Doppler Modulation (ODDM) techniques is proposedbased on the TFST, which enhances flexibility and efficiency by expressingmodulated signals as a linear combination of basis signals. A Non-OrthogonalTime-Frequency Space (NOTFS) digital modulation is derived for the proposedODDM techniques, and simulations show that they offer high-mobilitycommunication systems with improved spectral efficiency and low latency,particularly in challenging scenarios such as high overloading factors andAdditive White Gaussian Noise (AWGN) channels. A modified sphere decodingalgorithm is also presented to efficiently decode the received signal. Theproposed modulation and decoding techniques contribute to the advancement ofnon-orthogonal approaches in the next-generation of mobile communicationsystems, delivering superior spectral efficiency and low latency, and offeringa promising solution towards the development of efficient high-mobilitycommunication systems.","['marvasti@sharif.edu', 'ODU', 'Mahdi.Shamsi@alum.sharif', 'UC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10889
1010,2309.10893,Hamilton-Jacobi Reachability Analysis for Hybrid Systems with Controlled  and Forced Transitions,"['Javier Borquez', 'Shuang Peng', 'Yiyu Chen', 'Quan Nguyen', 'Somil Bansal']",Robotics (cs.RO); Systems and Control (eess.SY),"Hybrid dynamical systems with non-linear dynamics are one of the most generalmodeling tools for representing robotic systems, especially contact-richsystems. However, providing guarantees regarding the safety or performance ofsuch hybrid systems can still prove to be a challenging problem because itrequires simultaneous reasoning about continuous state evolution and discretemode switching. In this work, we address this problem by extending classicalHamilton-Jacobi (HJ) reachability analysis, a formal verification method forcontinuous non-linear dynamics in the presence of bounded inputs anddisturbances, to hybrid dynamical systems. Our framework can compute reachablesets for hybrid systems consisting of multiple discrete modes, each with itsown set of non-linear continuous dynamics, discrete transitions that can bedirectly commanded or forced by a discrete control input, while stillaccounting for control bounds and adversarial disturbances in the stateevolution. Along with the reachable set, the proposed framework also providesan optimal continuous and discrete controller to ensure system safety. Wedemonstrate our framework in simulation on an aircraft collision avoidanceproblem, as well as on a real-world testbed to solve the optimal mode planningproblem for a quadruped with multiple gaits.","['MU', 'ODU', 'UC', 'RMU', 'Cal', 'University of Southern California', 'USA', 'UL', 'California']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10893
1011,2309.10904,Deep Learning based Fast and Accurate Beamforming for Millimeter-Wave  Systems,"['Tarun S Cousik', 'Vijay K Shah', 'Jeffrey H. Reed Harry X Tran', 'Rittwik Jana']",Signal Processing (eess.SP),"The widespread proliferation of mmW devices has led to a surge of interest inantenna arrays. This interest in arrays is due to their ability to steer beamsin desired directions, for the purpose of increasing signal-power and/ordecreasing interference levels. To enable beamforming, array coefficients aretypically stored in look-up tables (LUTs) for subsequent referencing. WhileLUTs enable fast sweep times, their limited memory size restricts the number ofbeams the array can produce. Consequently, a receiver is likely to be offsetfrom the main beam, thus decreasing received power, and resulting insub-optimal performance. In this letter, we present BeamShaper, a deep neuralnetwork (DNN) framework, which enables fast and accurate beamsteering in anydesirable 3-D direction. Unlike traditional finite-memory LUTs which support afixed set of beams, BeamShaper utilizes a trained NN model to generate thearray coefficients for arbitrary directions in \textit{real-time}. Oursimulations show that BeamShaper outperforms contemporary LUT based solutionsin terms of cosine-similarity and central angle in time scales that areslightly higher than LUT based solutions. Additionally, we show that our DNNbased approach has the added advantage of being more resilient to the effectsof quantization noise generated while using digital phase-shifters.","['Virginia Tech', 'UC', 'Army', 'George Mason University', 'Mason', 'George Mason', 'VU', 'USA', 'George Mason University ', 'rittwikj@google.com', 'ODU', 'UA', 'xtd@att.com', 'LU', 'UT', 'tarunsc@vt.edu', 'URI']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10904
1012,2309.10917,End-to-End Speech Recognition Contextualization with Large Language  Models,"['Egor Lakomkin', 'Chunyang Wu', 'Yassir Fathullah', 'Ozlem Kalinli', 'Michael L. Seltzer', 'Christian Fuegen']",Audio and Speech Processing (eess.AS); Artificial Intelligence (cs.AI); Computation and Language (cs.CL); Machine Learning (cs.LG); Sound (cs.SD),"In recent years, Large Language Models (LLMs) have garnered significantattention from the research community due to their exceptional performance andgeneralization capabilities. In this paper, we introduce a novel method forcontextualizing speech recognition models incorporating LLMs. Our approachcasts speech recognition as a mixed-modal language modeling task based on apretrained LLM. We provide audio features, along with optional text tokens forcontext, to train the system to complete transcriptions in a decoder-onlyfashion. As a result, the system is implicitly incentivized to learn how toleverage unstructured contextual information during training. Our empiricalresults demonstrate a significant improvement in performance, with a 6% WERreduction when additional textual context is provided. Moreover, we find thatour method performs competitively and improve by 7.5% WER overall and 17% WERon rare words against a baseline contextualized RNN-T system that has beentrained on more than twenty five times larger speech dataset. Overall, wedemonstrate that by only adding a handful number of trainable parameters viaadapters, we can unlock contextualized speech recognition capability for thepretrained LLM while keeping the same text-only input functionality.","['GU', 'ODU', 'UC', 'UA', 'ND', 'TU']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10917
1013,2309.10922,Discrete Audio Representation as an Alternative to Mel-Spectrograms for  Speaker and Speech Recognition,"['Krishna C. Puvvada', 'Nithin Rao Koluguri', 'Kunal Dhawan', 'Jagadeesh Balam', 'Boris Ginsburg']",Audio and Speech Processing (eess.AS); Sound (cs.SD),"Discrete audio representation, aka audio tokenization, has seen renewedinterest driven by its potential to facilitate the application of text languagemodeling approaches in audio domain. To this end, various compression andrepresentation-learning based tokenization schemes have been proposed. However,there is limited investigation into the performance of compression-based audiotokens compared to well-established mel-spectrogram features across variousspeaker and speech related tasks. In this paper, we evaluate compression basedaudio tokens on three tasks: Speaker Verification, Diarization and(Multi-lingual) Speech Recognition. Our findings indicate that (i) the modelstrained on audio tokens perform competitively, on average within $1\%$ ofmel-spectrogram features for all the tasks considered, and do not surpass themyet. (ii) these models exhibit robustness for out-of-domain narrowband data,particularly in speaker tasks. (iii) audio tokens allow for compression to 20xcompared to mel-spectrogram features with minimal loss of performance in speechand speaker related tasks, which is crucial for low bit-rate applications, and(iv) the examined Residual Vector Quantization (RVQ) based audio tokenizerexhibits a low-pass frequency response characteristic, offering a plausibleexplanation for the observed results, and providing insight for futuretokenizer designs.","['SC', 'AU', 'ODU', 'UC', 'USA', 'ND', 'UD']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10922
1014,2309.10926,Semi-Autoregressive Streaming ASR With Label Context,"['Siddhant Arora', 'George Saon', 'Shinji Watanabe', 'Brian Kingsbury']",Computation and Language (cs.CL); Sound (cs.SD); Audio and Speech Processing (eess.AS),"Non-autoregressive (NAR) modeling has gained significant interest in speechprocessing since these models achieve dramatically lower inference time thanautoregressive (AR) models while also achieving good transcription accuracy.Since NAR automatic speech recognition (ASR) models must wait for thecompletion of the entire utterance before processing, some works explorestreaming NAR models based on blockwise attention for low-latency applications.However, streaming NAR models significantly lag in accuracy compared tostreaming AR and non-streaming NAR models. To address this, we propose astreaming ""semi-autoregressive"" ASR model that incorporates the labels emittedin previous blocks as additional context using a Language Model (LM)subnetwork. We also introduce a novel greedy decoding algorithm that addressesinsertion and deletion errors near block boundaries while not significantlyincreasing the inference time. Experiments show that our method outperforms theexisting streaming NAR model by 19% relative on Tedlium2, 16%/8% onLibrispeech-100 clean/other test sets, and 19%/8% on the Switchboard(SWB) /Callhome(CH) test sets. It also reduced the accuracy gap with streaming AR andnon-streaming NAR models while achieving 2.5x lower latency. We alsodemonstrate that our approach can effectively utilize external text data topre-train the LM subnetwork to further improve streaming ASR accuracy.","['MU', 'ODU', 'UC', 'RMU', 'Cal', 'UT', 'AU', 'Carnegie Mellon University', 'USA', 'UL']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10926
1015,2309.1093,Test-Time Training for Speech,"['Sri Harsha Dumpala', 'Chandramouli Sastry', 'Sageev Oore']",Sound (cs.SD); Machine Learning (cs.LG); Audio and Speech Processing (eess.AS),"In this paper, we study the application of Test-Time Training (TTT) as asolution to handling distribution shifts in speech applications. In particular,we introduce distribution-shifts to the test datasets of standardspeech-classification tasks -- for example, speaker-identification andemotion-detection -- and explore how Test-Time Training (TTT) can help adjustto the distribution-shift. In our experiments that include distribution shiftsdue to background noise and natural variations in speech such as gender andage, we identify some key-challenges with TTT including sensitivity tooptimization hyperparameters (e.g., number of optimization steps and subset ofparameters chosen for TTT) and scalability (e.g., as each example gets its ownset of parameters, TTT is not scalable). Finally, we propose using BitFit -- aparameter-efficient fine-tuning algorithm proposed for text applications thatonly considers the bias parameters for fine-tuning -- as a solution to theaforementioned challenges and demonstrate that it is consistently more stablethan fine-tuning all the parameters of the model.",[],2023-09-21,arXiv,https://arxiv.org/abs/2309.1093
1016,2309.10935,A Geometric Flow Approach for Segmentation of Images with Inhomongeneous  Intensity and Missing Boundaries,"['Paramjyoti Mohapatra', 'Richard Lartey', 'Weihong Guo', 'Michael Judkovich', 'Xiaojuan Li']",Computer Vision and Pattern Recognition (cs.CV); Image and Video Processing (eess.IV),"Image segmentation is a complex mathematical problem, especially for imagesthat contain intensity inhomogeneity and tightly packed objects with missingboundaries in between. For instance, Magnetic Resonance (MR) muscle imagesoften contain both of these issues, making muscle segmentation especiallydifficult. In this paper we propose a novel intensity correction and asemi-automatic active contour based segmentation approach. The approach uses ageometric flow that incorporates a reproducing kernel Hilbert space (RKHS) edgedetector and a geodesic distance penalty term from a set of markers andanti-markers. We test the proposed scheme on MR muscle segmentation and comparewith some state of the art methods. To help deal with the intensityinhomogeneity in this particular kind of image, a new approach to estimate thebias field using a fat fraction image, called Prior Bias-Corrected FuzzyC-means (PBCFCM), is introduced. Numerical experiments show that the proposedscheme leads to significantly better results than compared ones. The averagedice values of the proposed method are 92.5%, 85.3%, 85.3% for quadriceps,hamstrings and other muscle groups while other approaches are at least 10%worse.","['ODU', 'wxg@case.edu', 'UC', 'Case Western Reserve University', 'USA', 'Western', 'BC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10935
1017,2309.10941,Data-driven design of complex network structures to promote  synchronization,"['Marco Coraggio', 'Mario di Bernardo']",Systems and Control (eess.SY),"We consider the problem of optimizing the interconnection graphs of complexnetworks to promote synchronization. When traditional optimization methods areinapplicable, due to uncertain or unknown node dynamics, we propose adata-driven approach leveraging datasets of relevant examples. We analyze twocase studies, with linear and nonlinear node dynamics. First, we show howincluding node dynamics in the objective function makes the optimal graphsheterogeneous. Then, we compare various design strategies, finding that thebest either utilize data samples close to a specific Pareto front or acombination of a neural network and a genetic algorithm, with statisticallybetter performance than the best examples in the datasets.","['Union', 'UMA', 'mario.dibernardo@unina.it', 'HU', 'marco.coraggio@unina.it']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10941
1018,2309.10951,Multi-Spectral Reflection Matrix for Ultra-Fast 3D Label-Free Microscopy,"['Paul Balondrade', 'Victor Barolle', 'Nicolas Guigui', 'Emeric Auriant', 'Nathan Rougier', 'Claude Boccara', 'Mathias Fink', 'Alexandre Aubry']",Optics (physics.optics); Image and Video Processing (eess.IV),"Label-free microscopy exploits light scattering to obtain a three-dimensionalimage of biological tissues. However, light propagation is affected byaberrations and multiple scattering, which drastically degrade the imagequality and limit the penetration depth. Multi-conjugate adaptive optics andtime-gated matrix approaches have been developed to compensate for aberrationsbut the associated frame rate is extremely limited for 3D imaging. Here wedevelop a multi-spectral matrix approach to solve these fundamental problems.Based on an interferometric measurement of a polychromatic reflection matrix,the focusing process can be optimized in post-processing at any voxel byaddressing independently each frequency component of the wave-field. Aproof-of-concept experiment demonstrates the three-dimensional image of anopaque human cornea over a 0.1 mm^3-field-of-view at a 290 nm-resolution and a1 Hz-frame rate. This work paves the way towards a fully-digital microscopeallowing real-time, in-vivo, quantitative and deep inspection of tissues.","['alexandre.aubry@espci.fr', 'PC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10951
1019,2309.10993,Directional Source Separation for Robust Speech Recognition on Smart  Glasses,"['Tiantian Feng', 'Ju Lin', 'Yiteng Huang', 'Weipeng He', 'Kaustubh Kalgaonkar', 'Niko Moritz', 'Li Wan', 'Xin Lei', 'Ming Sun', 'Frank Seide']",Sound (cs.SD); Human-Computer Interaction (cs.HC); Audio and Speech Processing (eess.AS),"Modern smart glasses leverage advanced audio sensing and machine learningtechnologies to offer real-time transcribing and captioning services,considerably enriching human experiences in daily communications. However, suchsystems frequently encounter challenges related to environmental noises,resulting in degradation to speech recognition and speaker change detection. Toimprove voice quality, this work investigates directional source separationusing the multi-microphone array. We first explore multiple beamformers toassist source separation modeling by strengthening the directional propertiesof speech signals. In addition to relying on predetermined beamformers, weinvestigate neural beamforming in multi-channel source separation,demonstrating that automatic learning directional characteristics effectivelyimproves separation quality. We further compare the ASR performance leveragingseparated outputs to noisy inputs. Our results show that directional sourceseparation benefits ASR for the wearer but not for the conversation partner.Lastly, we perform the joint training of the directional source separation andASR model, achieving the best overall ASR performance.","['SOU', 'ODU', 'UC', 'Cal', 'University of Southern California', 'BU', 'USA', 'California', 'OBU', 'OU']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10993
1020,2309.10999,Pointing-and-Acquisition for Optical Wireless in 6G: From Algorithms to  Performance Evaluation,"['Hyung-Joo Moon', 'Chan-Byoung Chae', 'Kai-Kit Wong', 'Mohamed-Slim Alouini']",Signal Processing (eess.SP); Systems and Control (eess.SY),"The increasing demand for wireless communication services has led to thedevelopment of non-terrestrial networks, which enables various air and spaceapplications. Free-space optical (FSO) communication is considered one of theessential technologies capable of connecting terrestrial and non-terrestriallayers. In this article, we analyze considerations and challenges for FSOcommunications between gateways and aircraft from a pointing-and-acquisitionperspective. Based on the analysis, we first develop a baseline method thatutilizes conventional devices and mechanisms. Furthermore, we propose analgorithm that combines angle of arrival (AoA) estimation through supplementaryradio frequency (RF) links and beam tracking using retroreflectors. Throughextensive simulations, we demonstrate that the proposed method offers superiorperformance in terms of link acquisition and maintenance.","['ODU', 'IC', 'UC', 'LC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.10999
1021,2309.11,Towards Joint Modeling of Dialogue Response and Speech Synthesis based  on Large Language Model,"['Xinyu Zhou', 'Delong Chen', 'Yudong Chen']",Computation and Language (cs.CL); Sound (cs.SD); Audio and Speech Processing (eess.AS),"This paper explores the potential of constructing an AI spoken dialoguesystem that ""thinks how to respond"" and ""thinks how to speak"" simultaneously,which more closely aligns with the human speech production process compared tothe current cascade pipeline of independent chatbot and Text-to-Speech (TTS)modules. We hypothesize that Large Language Models (LLMs) with billions ofparameters possess significant speech understanding capabilities and canjointly model dialogue responses and linguistic features. We conduct two setsof experiments: 1) Prosodic structure prediction, a typical front-end task inTTS, demonstrating the speech understanding ability of LLMs, and 2) Furtherintegrating dialogue response and a wide array of linguistic features using aunified encoding format. Our results indicate that the LLM-based approach is apromising direction for building unified spoken dialogue systems.","['delong.chen@connect.ust.hk', 'Cal']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11
1022,2309.11014,Ensembling Multilingual Pre-Trained Models for Predicting Multi-Label  Regression Emotion Share from Speech,"['Bagus Tris Atmaja', 'Akira Sasou']",Audio and Speech Processing (eess.AS); Sound (cs.SD); Signal Processing (eess.SP),"Speech emotion recognition has evolved from research to practicalapplications. Previous studies of emotion recognition from speech have focusedon developing models on certain datasets like IEMOCAP. The lack of data in thedomain of emotion modeling emerges as a challenge to evaluate models in theother dataset, as well as to evaluate speech emotion recognition models thatwork in a multilingual setting. This paper proposes an ensemble learning tofuse results of pre-trained models for emotion share recognition from speech.The models were chosen to accommodate multilingual data from English andSpanish. The results show that ensemble learning can improve the performance ofthe baseline model with a single model and the previous best model from thelate fusion. The performance is measured using the Spearman rank correlationcoefficient since the task is a regression problem with ranking values. ASpearman rank correlation coefficient of 0.537 is reported for the test set,while for the development set, the score is 0.524. These scores are higher thanthe previous study of a fusion method from monolingual data, which achievedscores of 0.476 for the test and 0.470 for the development.","['SC', 'b-atmaja@aist.go.jp', 'ODU', 'UC', 'a-sasou@aist.go.jp', 'OC']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11014
1023,2309.11015,3D-U-SAM Network For Few-shot Tooth Segmentation in CBCT Images,"['Yifu Zhang', 'Zuozhu Liu', 'Yang Feng', 'Renjing Xu']",Image and Video Processing (eess.IV); Machine Learning (cs.LG),"Accurate representation of tooth position is extremely important intreatment. 3D dental image segmentation is a widely used method, howeverlabelled 3D dental datasets are a scarce resource, leading to the problem ofsmall samples that this task faces in many cases. To this end, we address thisproblem with a pretrained SAM and propose a novel 3D-U-SAM network for 3Ddental image segmentation. Specifically, in order to solve the problem of using2D pre-trained weights on 3D datasets, we adopted a convolution approximationmethod; in order to retain more details, we designed skip connections to fusefeatures at all levels with reference to U-Net. The effectiveness of theproposed method is demonstrated in ablation experiments, comparisonexperiments, and sample size experiments.","['XU', 'ODU', 'IU', 'UC', 'BC', 'LIU']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11015
1024,2309.11038,CaveSeg: Deep Semantic Segmentation and Scene Parsing for Autonomous  Underwater Cave Exploration,"['A. Abdullah', 'T. Barua', 'R. Tibbetts', 'Z. Chen', 'M. J. Islam', 'I. Rekleitis']",Robotics (cs.RO); Computer Vision and Pattern Recognition (cs.CV); Image and Video Processing (eess.IV),"In this paper, we present CaveSeg - the first visual learning pipeline forsemantic segmentation and scene parsing for AUV navigation inside underwatercaves. We address the problem of scarce annotated training data by preparing acomprehensive dataset for semantic segmentation of underwater cave scenes. Itcontains pixel annotations for important navigation markers (e.g. caveline,arrows), obstacles (e.g. ground plain and overhead layers), scuba divers, andopen areas for servoing. Through comprehensive benchmark analyses on cavesystems in USA, Mexico, and Spain locations, we demonstrate that robust deepvisual models can be developed based on CaveSeg for fast semantic scene parsingof underwater cave environments. In particular, we formulate a noveltransformer-based model that is computationally light and offers near real-timeexecution in addition to achieving state-of-the-art performance. Finally, weexplore the design choices and implications of semantic segmentation for visualservoing by AUVs inside underwater caves. The proposed model and benchmarkdataset open up promising opportunities for future research in autonomousunderwater cave exploration and mapping.","['jahid@ece.ufl.edu', 'chen.zijie@ufl.edu', 'University of Florida ', 'Florida', 'SC', 'AU', 'baruat@email.sc.edu', 'Carolina', 'yiannisr@cse.sc.edu', 'University of South Carolina', 'USA', 'adnanabdullah@ufl.edu', 'University of Florida', 'IC', 'University of South Carolina ', 'rbt@email.sc.edu']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11038
1025,2309.11059,Deep Complex U-Net with Conformer for Audio-Visual Speech Enhancement,"['Shafique Ahmed', 'Chia-Wei Chen', 'Wenze Ren', 'Chin-Jou Li', 'Ernie Chu', 'Jun-Cheng Chen', 'Amir Hussain', 'Hsin-Min Wang', 'Yu Tsao', 'Jen-Cheng Hou']",Audio and Speech Processing (eess.AS); Sound (cs.SD),"Recent studies have increasingly acknowledged the advantages of incorporatingvisual data into speech enhancement (SE) systems. In this paper, we introduce anovel audio-visual SE approach, termed DCUC-Net (deep complex U-Net withconformer network). The proposed DCUC-Net leverages complex domain features anda stack of conformer blocks. The encoder and decoder of DCUC-Net are designedusing a complex U-Net-based framework. The audio and visual signals areprocessed using a complex encoder and a ResNet-18 model, respectively. Theseprocessed signals are then fused using the conformer blocks and transformedinto enhanced speech waveforms via a complex decoder. The conformer blocksconsist of a combination of self-attention mechanisms and convolutionaloperations, enabling DCUC-Net to effectively capture both global and localaudio-visual dependencies. Our experimental results demonstrate theeffectiveness of DCUC-Net, as it outperforms the baseline model from theCOG-MHEAR AVSE Challenge 2023 by a notable margin of 0.14 in terms of PESQ.Additionally, the proposed DCUC-Net performs comparably to a state-of-the-artmodel and outperforms all other compared models on the Taiwan Mandarin speechwith video (TMSV) dataset.","['SU', 'ODU', 'CU', 'UC', 'DC', 'UA', 'AU', 'ISU', 'UD']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11059
1026,2309.11072,Lightning-Fast Dual-Layer Lossless Coding for Radiance Format High  Dynamic Range Images,"['Taizo Suzuki', 'Sara Yukikata', 'Kai Yang', 'Taichi Yoshida']",Image and Video Processing (eess.IV),"This paper proposes a fast dual-layer lossless coding for high dynamic rangeimages (HDRIs) in the Radiance format. The coding, which consists of a baselayer and a lossless enhancement layer, provides a standard dynamic range image(SDRI) without requiring an additional algorithm at the decoder and canlosslessly decode the HDRI by adding the residual signals (residuals) betweenthe HDRI and SDRI to the SDRI, if desired. To suppress the dynamic range of theresiduals in the enhancement layer, the coding directly uses the mantissa andexponent information from the Radiance format. To further reduce the residualenergy, each mantissa is modeled (estimated) as a linear function, i.e., asimple linear regression, of the encoded-decoded SDRI in each region with thesame exponent. This is called simple linear regressive mantissa estimator.Experimental results show that, compared with existing methods, our codingreduces the average bitrate by approximately $1.57$-$6.68$ % and significantlyreduces the average encoder implementation time by approximately$87.13$-$98.96$ %.","['ODU', 'roarkyang@gmail.com', 't-yoshida@uec.ac.jp', 'UC', 'The U', 'taizo@cs.tsukuba.ac.jp', 'yukikata@wmp.cs.tsukuba.ac.jp']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11072
1027,2309.11076,GPSINDy: Data-Driven Discovery of Equations of Motion,"['Junette Hsin', 'Shubhankar Agarwal', 'Adam Thorpe', 'David Fridovich-Keil']",Machine Learning (cs.LG); Systems and Control (eess.SY),"In this paper, we consider the problem of discovering dynamical system modelsfrom noisy data. The presence of noise is known to be a significant problem forsymbolic regression algorithms. We combine Gaussian process regression, anonparametric learning method, with SINDy, a parametric learning approach, toidentify nonlinear dynamical systems from data. The key advantages of ourproposed approach are its simplicity coupled with the fact that it demonstratesimproved robustness properties with noisy data over SINDy. We demonstrate ourproposed approach on a Lotka-Volterra model and a unicycle dynamic model insimulation and on an NVIDIA JetRacer system using hardware data. We demonstrateimproved performance over SINDy for discovering the system dynamics andpredicting future trajectories.","['University of Texas', 'ODU', 'UC', 'ND', 'University of Texas at Austin']",2023-09-21,arXiv,https://arxiv.org/abs/2309.11076
