paper_id,authors,subjects,title,abstract,url,date_published,affilliations,source
qr45m,['esha salsabila'],"['Education', 'Adult and Continuing Education']",Kesehatan Mental Prespektif Abu Zayd Al-Balkhi,"Abu Zaid al-Balkhi ialah ilmuwan Islam yang terkenal dengan banyak talenta dibeberapa bidang, kemampuanya menulis dua tema dalam satu karya yang sistematis membuat dirinya dikenal sebagai perintis kesehatan mental pertama, yang sebelumnya pada masa itu lebih mementingkan kesehatan fisik. , dengan metode hermeneutik dan interpretasi al-Quran yang inovatif, berusaha untuk membawa pesan-pesan kesehatan mental yang relevan dan kontekstual dari sumber-sumber keagamaan. Penelitian ini bertujuan untuk mengetahui kesehatan mental yang dibawa oleh Abu Zayd Al-Balkhi begitupula bagaimana penyembuhan yang diberikan olehnya dan juga penyebab yang menyebabkan gangguan jiwa. Dalam konteks ini ia juga menyampaikan pentingnya dalam menjaga kesehatan mental dan menjaga keseimbangan antara badan dan jiwa. Karena jiwa dan badan merupakan dua hal yang berbeda yang menjadi satu kompenen dan saling terkait.",https://osf.io/qr45m/,2023-09-08T15:32:30.667249,['Esasalshabila@gmail.com'],OSF
gq6fh,"['Charles Hulme', 'Josh McGrane', 'Mihaela Duta', 'gillian west', 'Denise, Ms Cripps', 'Sarah Hearne', 'Maggie snowling']",['Life Sciences'],"LanguageScreen: The development, validation and standardization of an automated language assessment App","Purpose. Oral language skills provide a critical foundation for formal education and especially for the development of children’s literacy (reading and spelling) skills. It is therefore important for teachers to be able to assess children’s language skills directly, especially if they are concerned about their learning. 
Methods. We report the development and standardization of a mobile App, LanguageScreen (OxEd and Assessment, 2022), that can be used by education professionals to assess children’s language ability.
Methods. The standardization includes data from approximately 350,000 children aged 3:06 to 8:11 years who have been screened using LanguageScreen. for receptive and expressive language skills using LanguageScreen.   Rasch scaling was used to select items of appropriate difficulty on a single unidimensional scale.
Results. The test is shown to have excellent psychometric properties including high reliability, good fit to the Rasch model and minimal differential item functioning across key student groups.   Girls outperformed boys and children with English as an additional language scored less well than monolingual English speakers. 
Conclusions. LanguageScreen provides a highly reliable and, child-friendly means of identifying and monitoring the progress of children with language difficulties andthat is easy to use. Its use in schools may helpserve to raise teachers’ awareness of variations in language skills and their importance for educational practice.",https://osf.io/gq6fh/,2023-09-08T15:36:00.136143,['gillian.west@education.ox.ac.uk'],OSF
p78dg,"['Katia Vione', 'Louise Wallace', 'Robyn Mooney', 'Ashleigh Thatcher', 'Rory Colman', 'Ian Danton', 'Veronika Geier', 'Agnes Rigo', 'Alexandra Commarmond', 'Raphael P A Falcão', 'Courtney Hammond', 'Brandon Sparks', 'Dean Fido']","['Social and Behavioral Sciences', 'Forensic and Legal Psychology', 'Forensic']",The effect of labelling on judgements of psychopathy as moderated by mental health stigma and baseline attitudes of psychopathy,"Background
Empirical knowledge of psychopathy is often misrepresented in the media and miscommunicated to the general public. This can have practical implications in legal settings. This research investigated how the labels used when discussing individuals characterised by psychopathic traits impacts lay judgements and attributions of them. 

Methods
Participants (n = 477) read a randomised vignette that differed by the sex of the depicted character and the label used to describe them; namely ‘no label’, ‘having a clinical diagnosis’, and ‘displaying psychopathic personality traits’. Measures of mental health stigma and baseline beliefs about psychopathy were used as moderator variables.

Results
Results indicated that participants judged male (relative to female) characters, and those labelled as having either a psychopathy diagnosis or psychopathic personality traits (relative to no label conditions) more harshly. No interaction was found between these main effects, and neither mental health stigma nor beliefs about psychopathy moderated these differences. 

Conclusion
We call for more education around psychopathy targeted towards the general population; with results conveying international practical applications around the reporting and depiction of psychopathy in the media and within legal settings.",https://psyarxiv.com/p78dg/,2023-09-08T14:53:05.234964,"['k.vione@derby.ac.uk', 'UK', 'GB']",OSF
z8pu5,['Vikash Malhotra'],"['Engineering', 'Computer Engineering', 'Data Storage Systems']",Innovative Applications of Physics-Informed Neural Networks,Innovative Applications of Physics-Informed Neural Networks,https://osf.io/z8pu5/,2023-09-08T14:40:02.955487,[],OSF
d3hbj,['Kevin Lee'],"['Engineering', 'Computer Engineering']",Exploring Vortex-Induced Vibration with Tunable Stiffness and Physics-Informed Neural Networks (PINN),"Exploring Vortex-Induced Vibration with Tunable Stiffness and
Physics-Informed Neural Networks (PINN)",https://osf.io/d3hbj/,2023-09-08T14:38:05.745382,"['University of California', 'University of California ', 'California', 'Cal', 'Central']",OSF
kz59m,['Jordon Smith'],"['Engineering', 'Computer Engineering']",Revolutionizing Heart Sound Analysis with Deep Learning,Revolutionizing Heart Sound Analysis with Deep Learning,https://osf.io/kz59m/,2023-09-08T14:36:05.843306,['PC'],OSF
u86e2,['Hashim Mathias'],"['Engineering', 'Computer Engineering']",Cardio Sound Diagnosis: A Multi-Label Deep Learning Approach,Cardio Sound Diagnosis: A Multi-Label Deep Learning Approach,https://osf.io/u86e2/,2023-09-08T14:34:16.925603,['PC'],OSF
9ukpb,['Arjun Dash'],"['Engineering', 'Computer Engineering']",AI's Role in Cardio Sound: An Ensembled Deep Learning Model,AI's Role in Cardio Sound: An Ensembled Deep Learning Model,https://osf.io/9ukpb/,2023-09-08T14:32:24.072678,"['SC', 'MU', 'ENC', 'UT']",OSF
ty3ha,['Arjun Dash'],['Engineering'],Ensemble Learning for Accurate Heart Sound Multi-Labeling,Ensemble Learning for Accurate Heart Sound Multi-Labeling,https://osf.io/ty3ha/,2023-09-08T14:30:16.719886,['PC'],OSF
s485w,"['Alix Bigot', 'Luca A TIBERI', 'Xavier Saloppé', 'Jean-Louis Nandrino', 'Thierry Pham', 'Henryk Bukowski']","['Social and Behavioral Sciences', 'Psychology', 'Clinical Psychology']",Confusing my viewpoint with his: Altered self-other distinction performance in antisocial personality disorder,"Deficits of social cognition are regularly but inconsistently reported among individuals with antisocial personality disorder (ASPD). Because of the multifaceted nature of social cognition, deficits might be only observed when assessing specific facets of social cognition and under sufficiently demanding conditions. This study examined self-other distinction performance, a key facet lying at the core of the attachment-based model of mentalizing (Fonagy &amp; Luyten, 2009). Twenty-one forensic inpatients with ASPD and 19 participants from the community completed a visual perspective-taking paradigm allowing to tease apart self-other priority (i.e., how self-focused one is) from self-other distinction performance (i.e., how much one confuses his with others’ mental states). The ASPD group made significantly more errors at handling conflicting self-other viewpoints by enforcing self-other distinction (19%) than the control group (4%), but the ASPD group was not significantly more self-focused. In contrast, the Interpersonal Reactivity Index self-report scale did not differentiate the two groups. However, a novel measure of self-other distinction based on Empathic concern (i.e., the tendency to experience feelings of concern and compassion for others) and Personal distress subscales (i.e., the tendency to experience personal distress in response to the distress of others) did differentiate the two groups, albeit to a significantly lower extent than the objective measure of self-other distinction. Altogether, these findings are in line with the theory that there is a self-other distinction deficit in ASPD and advocate for psychometric approaches embracing the multifaceted nature of social cognition and the need for objective measures with sufficient sensitivity.",https://osf.io/s485w/,2023-09-08T14:26:21.491144,[],OSF
4jxcv,"['George Blackburne', 'Chris Frith', 'Daniel Yon']","['Neuroscience', 'Cognitive Neuroscience']",Communicated priors tune the perception of control,"Action allows us to shape the world around us. But to act effectively we need to accurately sense what we can and cannot control. Classic theories across cognitive science suppose that this ‘sense of agency’ is constructed from the sensorimotor signals we experience as we interact with our surroundings. But these sensorimotor signals are inherently ambiguous, and can provide us with a distorted picture of what we can and cannot influence.  Here we investigate one way that agents like us might overcome the inherent ambiguity of these signals: by combining noisy sensorimotor evidence with prior beliefs about control acquired through explicit communication with others. Using novel tools to measure and model control decisions, we find that explicit beliefs about the controllability of the environment alter both the sensitivity and bias of agentic choices; meaning that we are both better at detecting and more biased to feel control when we are told to expect it. These seemingly paradoxical effects on agentic choices can be captured by a computational model where expecting to be in control exaggerates the sensitivity or ‘gain’ of the mechanisms we use to detect our influence over our surroundings – making us increasingly sensitised to both true and illusory signs of agency. In combination, these results reveal a cognitive and computational mechanism that allows public communication about what we can and cannot influence to reshape our private sense of control.",https://psyarxiv.com/4jxcv/,2023-09-08T13:53:01.996812,"['UK', 'd.yon@bbk.ac.uk']",OSF
jq7fb,"['Nicholas Davis', 'Matthew P Hitt']","['Social and Behavioral Sciences', 'Psychology, other']",Supreme Court legitimacy exhibits new partisan sorting,"A rich literature argues that the perceived legitimacy of the U.S. Supreme Court is stable and resists the polarizing forces of partisan politics. However, political developments over the last several years raise the possibility that Democrats and Republicans now view the Court’s place in democracy differently. We analyze an original dataset of surveys from the contemporary period in which widespread partisan sorting dovetails with a sharp decline in public approval of the Court. Study 1 shows that, against the expectations of legitimacy theory, diffuse support for the Court has dramatically sorted since 2016. In Study 2, we find that partisan sorting on several correlates of diffuse support fuels these partisan differences in Supreme Court legitimacy: Democrats are more cynical about the Court, disapprove of its outputs, and approach obedience to the law in ways different than Republicans. Our analysis conveys that partisanship directly and indirectly shapes this crisis of legitimacy.",https://psyarxiv.com/jq7fb/,2023-09-08T12:50:14.186710,"['matthew.hitt@colostate.com', 'University of Alabama', ' State', 'State', 'ntdavis@ua.edu']",OSF
q9v8f,"['Aleksandra Urman', 'Mykola Makhortykh']","['Social and Behavioral Sciences', 'Communication', 'Communication Technology and New Media']","The Silence of the LLMs: Cross-Lingual Analysis of Political Bias and False Information Prevalence in ChatGPT, Google Bard, and Bing Chat","This article presents a comparative analysis of political bias in the outputs of three Large Language Model (LLM)-based chatbots - ChatGPT, Bing Chat, and Bard - in response to political queries concerning the authoritarian regime in Russia. We investigate whether safeguards implemented in these chatbots contribute to the censorship of information that is viewed as harmful by the regime, in particular information about Vladimir Putin and the Russian war against Ukraine, and whether these safeguards enable the generation of false claims, in particular in relation to the regime's internal and external opponents. To detect whether LLM safeguards reiterate political bias, the article compares the outputs of prompts focusing on Putin's regime and the ones dealing with the Russian opposition and the US and Ukrainian politicians. It also examines whether the degree of bias varies depending on the language of the prompt and compares outputs concerning political personalities and issues across three languages: Russian, Ukrainian, and English. The results reveal significant disparities in how individual chatbots withhold politics-related information or produce false claims in relation to it. Notably, Bard consistently refused to respond to queries about Vladimir Putin in Russian, even when the relevant information was accessible via Google Search, and generally followed the censorship guidelines that, according to Yandex-related data leaks, were issued by the Russian authorities. In terms of false claims, we find substantial variation across languages with Ukrainian and Russian prompts generating false information more often and Bard being more prone to produce false claims in relation to Russian regime opponents (e.g., Navalny or Zelenskyy) than other chatbots. This research aims to stimulate further dialogue and research on developing safeguards against the misuse of LLMs outside of democratic environments.",https://osf.io/q9v8f/,2023-09-08T12:13:39.119206,"['GU', 'ODU', 'UC', 'urman@ifi.uzh.ch', 'mykola.makhortykh@unibe.ch']",OSF
r27au,"['Amadea Chan', 'Michelle Lee', 'Yukai Zeng']","['Physical Sciences and Mathematics', 'Computer Sciences', 'Other Computer Sciences']",Analysing Engagement of Local Influencers’ YouTube Videos in Singapore,"This study examines specific textual and visual elements that impact engagement on YouTube videos produced by local influencers in Singapore. While content creators predominantly focus on trending content, this study introduces a multifaceted approach, emphasising the significance of textual and visual elements in video titles, descriptions, and overall aesthetics. An online survey conducted in Q3 2020 revealed YouTube's dominance in Singapore, with 88.7% of the population actively using the platform. Leveraging this data, the study employed the Random Forest Classification model to predict engagement levels based on textual and visual features. The model achieved an accuracy rate of 70.5% for textual features, and 57.6% for visual features. Textual analysis identified key lexemes and bigrams, such as 'singapore', 'type', and 'people', that resonate with higher engagement metrics. Visual analysis, on the other hand, underscored the importance of the video's initial minutes and the Green chromatic channel in influencing engagement. The study further suggests that beyond content, strategic choices in titles, descriptions, and video aesthetics can significantly enhance engagement rates. The findings provide a comprehensive guide for content creators, emphasising the potential of data science techniques in optimising video engagement in the evolving landscape of YouTube in Singapore.",https://osf.io/r27au/,2023-09-08T12:17:01.249589,"['ODU', 'UC']",OSF
sv48g,['Jobany C Espinosa'],"['Medicine and Health Sciences', 'Medical Sciences']",RIESGO CARDIOVASCULAR DE PACIENTES CON DIABETES MELLITUS TIPO 2  EN UNA ENTIDAD PROMOTORA DE SALUD DEL VALLE DEL CAUCA,"Los malos hábitos de vida y alimentación han generado en los últimos años que se 
produzca un aumento en la prevalencia de ciertas enfermedades, entre ellas la diabetes 
mellitus, la cual es una de las enfermedades de mayor interés en salud pública, tanto a 
nivel nacional como internacional debido a los problemas de salud que genera; a causa 
de factores muy comunes los cuales pueden desencadenar complicaciones muy graves, 
como la hiperglucemia, diabetes gestacional, sobrepeso y obesidad, falta de actividad 
física, factores genéticos, historia familiar, raza y origen étnico, edad, hipertensión arterial 
y dislipidemias según Salud OP (1), las personas que presentan esta enfermedad suelen 
también ser diagnosticadas con diferentes tipos de patologías entre ellas las 
Enfermedades Cardiovasculares, esto puede estar determinado por factores tales como 
origen socioeconómico, edad avanzada, obesidad, alimentación inadecuada, 
antecedentes de infartos o hipertensión etc. El objetivo de esta investigación es analizar 
cuán alto o no es el riesgo de padecer una enfermedad cardiovascular en pacientes ya 
diagnosticados con diabetes mellitus de una Entidad promotora de salud de Cali, para 
así llegar a caracterizarlos socio demográficamente, identificar prevalencia, factores 
asociados etc.
Esto con el fin de generar un plan de mejoramiento en la EPS que permita reevaluar esos 
determinantes para así generar una prevención en tiempo correcto y manejable de los 
pacientes con riesgo cardíaco y generar un mejor pronóstico dentro de las estadísticas 
de morbilidad frente a estas enfermedades.",https://osf.io/sv48g/,2023-09-08T11:19:03.222983,"['UNA', 'UC', 'Cal', 'SC', 'AU', 'UIS', 'UD', 'SU', 'GU', 'ODU', 'CU', 'ND', 'UCA', 'LU', 'SCU', 'ESU', 'UL', 'TU']",OSF
khmv7,"['Daniel Sundquist', 'Maxence Mercier', 'Samira Bourgeois-Bougrine', 'Todd Lubart']",['Engineering Psychology'],Creativity in Virtual Environments: Aspects Promoting Creative Work Alone and in a Group Setting,"Whereas the physical environment’s effect on creativity has been increasingly studied in recent years, characteristics of virtual environments (VEs) have not yet received the same attention. We examine what types of VEs are best suited for creative work alone or in a group setting as well as whether or not VEs and real environments (REs) share a similar influence on creativity.
In Study 1 (N = 101), 26 screenshots representing a wide sample of freely available VEs were rated by participants in an online survey. In Study 2 (N = 279), the stimuli used were a mix of screenshots and real-life photographs of similar environments. Central aspects were identified by external judges and analyzed using repeated-measures ANOVA designs. It was hypothesized that the presence of greenery and furniture would moderate individual preferences. 
	The results vary for individual and group settings. For the latter, realistic environments and those with furniture were considered more beneficial for creativity, as well as a moderate amount of greenery. For working creatively alone, outdoor environments and those with no furniture were preferred in Study 2 but not Study 1, indicating an openness to these different aspects, whereas greenery was consistently preferred over no greenery. Preferences concerning REs and VEs were mainly similar, which is in line with the hypothesis that creativity is influenced similarly in both cases. The findings might guide future design of VEs as well as REs for supporting creativity.",https://psyarxiv.com/khmv7/,2023-09-08T11:20:00.273500,"['SC', 'MU', 'C of C', 'AU', 'IC', 'UT', 'Central']",OSF
ucdq9,"['Jobany C Espinosa', 'Juan c P castaño', 'María F r tobar']","['Medicine and Health Sciences', 'Medical Specialties', 'Cardiology']",CARACTERIZACIÓN Y RIESGO CARDIOVASCULAR DE PACIENTES  HIPERTENSOS DE UN PROGRAMA DE HIPERTENSOS DE UNA ENTIDAD  PROMOTORA DE SALUD DE LA CIUDAD DE CALI,"Es un problema común en la población, afectando a casi un 30% de la población adulta en los países desarrollados. 
Suele ser asintomática, fácil de detectar y en algunos casos suele desencadenar condiciones que afectan tanto la calidad 
de vida del paciente, así como la vida misma. Actualmente la no caracterización de los pacientes hipertensos estudiados 
impide que reciban el tratamiento adecuado y que se pueda realizar el seguimiento que necesitan por parte del equipo 
de salud, lo que acrecienta el riesgo de que aparezcan complicaciones cardiovasculares, cerebrovasculares o renales 
en un futuro, complicaciones que a su vez representan un daño a la calidad de vida del paciente y en muchos casos 
acortan su vida. Una caracterización ordenada de los pacientes hipertensos en el consultorio del médico de la familia 
puede revertir esta situación.",https://osf.io/ucdq9/,2023-09-08T11:07:55.593855,"['UNA', 'UC', 'JU', 'Cal', 'SC', 'UD', 'SU', 'ODU', 'IU', 'CU', 'UA', 'ND', 'LU', 'SCU', 'RU', 'ESU', 'UL']",OSF
2rcuz,"['Helena Hartmann', 'Kohinoor M, PhD Darda', 'Vasiliki Meletaki', 'Zlatomira Ilchovska', 'Nadia S Corral-Frías', 'Gabriela Hofer', 'Flavio Azevedo', 'Sarah A Sauvé']","['Social and Behavioral Sciences', 'Psychology', 'Multicultural Psychology']","Incorporating feminist practices into (psychological) science - the why, the what and the how","Feminism is about challenging power in all its forms. Applying a feminist lens to scientific research brings many advantages, such as broadening theoretical perspectives, encouraging collaboration with—and inclusion of—marginalized groups, and widening the scope of research methods. However, findings from an informal survey as part of a SIPS hackathon revealed that both academics and non-academics grapple with a lack of clear conceptual understanding regarding feminist approaches and feminism as a whole. We aim for this perspective piece to provide an access point for why researchers should incorporate feminist approaches in psychological science, what feminist approaches look like and how researchers can start incorporating them into their own work. In answering the why, what and how of feminist practices, we aim to make working in a feminist way more legible and accessible, with the ultimate aim of cultivating a more comprehensive understanding of human psychology while fostering diverse perspectives. Based on the survey and our unique viewpoints as feminist ECRs working in different domains of psychological science, we propose constructive approaches for integrating feminist values and practices into the domain of psychological science. We highlight what possible barriers exist to incorporating feminist practices into one‘s own work and how future research can embrace feminist practices. We also provide a short glossary explaining terminology that can support the communication of feminist research as well as a curated checklist of feminist practices to start out with. This perspective warmly invites—and promotes—researchers from all backgrounds to engage in and contribute to the exploration of feminist values and practices within the realm of psychological science.",https://osf.io/2rcuz/,2023-09-11T08:55:54.263513,"['USA', 'Penn', 'University of Pennsylvania', 'UK']",OSF
mfp2e,['Phòng K h nghệ'],"['Physical Sciences and Mathematics', 'Computer Sciences', 'Programming Languages and Compilers']",Phần mềm Việt bayesvl chính thức xuất bản trên CRAN,"Ngày 24/05/2019, chương trình máy tính “bayesvl” chạy trên môi trường R (ngôn ngữ lập trình và môi trường phần mềm miễn phí phục vụ cho tính toán thống kê và đồ họa) do Trung tâm Nghiên cứu Khoa học Xã hội liên ngành (ISR), Trường Đại học PHENIKAA thiết kế và phát triển chính thức được xuất bản trên CRAN – thư viện lưu trữ, phân phối các phiên bản chính thức của R. Phần mềm được xuất bản đánh dấu cột mốc quan trọng cho hành trình hơn 18 tháng lên ý tưởng, thiết kế và triển khai của Trung tâm ISR. (Mã nguồn mở trên Github và CRAN.)",https://osf.io/mfp2e/,2023-09-08T10:42:35.975131,"['SC', 'CMC']",OSF
zn356,['Blind Review'],"['Physical Sciences and Mathematics', 'Physics', 'Quantum Physics']",The correspondence principle in light of holographic correspondence and the law of large numbers,"The main philosophical lesson of holographic gravity is that spatiotemporal descriptions of a field theory may not be respected by observational reality. We apply this lesson to the correspondence principle, and then later justify the lesson (holographic correspondence) without necessitating such spatiotemporal deviations via the law of large numbers in statistics, applied to an average of n quantum measurements. Classical observables are considered to emerge as n approaches infinity. The averaging approach can be interpreted both as a generalization of Bohr's correspondence principle (large number limit) and Planck's correspondence principle (Planck's constant approaching zero). Holographic correspondence and the averaging approach are then re-analyzed in light of preceding works in the correspondence principle. A key consequential lesson is that we should not conflate the nature of fundamental theory observables with that of emergent theory observables, and once this confusion is avoided, the correspondence principle has a solid standing.",https://osf.io/zn356/,2023-09-08T10:26:08.546880,[],OSF
c79tu,['Yuanyuan Cheng'],"['Social and Behavioral Sciences', 'Social Statistics']",A method of 3R to evaluate the correlation and predictive value of variables,"Abstract
To evaluate the correlation and predictive value between variables using a 3R method. Using the 3R method (a combined application of linear regression, ROC curve analysis, and R software to evaluate the correlation between variables and their predictive value), the ROC curve was introduced into the linear correlation regression analysis, and the R software was used to calculate the regression equation, AUC, sensitivity, specificity, and Jorden index to make a precise and accurate judgment of the correlation between variables.The linear regression model established for two variables with linear correlation was statistically significant, and ROC curve analysis was performed to quantitatively evaluate the predictive value between the variables. ROC curve was introduced into linear correlation regression analysis enabled a more accurate evaluation of the correlation between variables and their predictive value based on precise analysis. the R software was suitable for such analytical work.",https://osf.io/c79tu/,2023-09-08T10:35:41.820232,"['OC', 'henuhh@outlook.com']",OSF
4ds7q,['Kostas Karpouzis'],"['Engineering', 'Computer Engineering']",Explainable AI for Intelligent Tutoring Systems,"This paper investigates the significance of Explainable AI
(XAI) in educational technologies, employing the iRead project as a case study. The iRead project, an adaptive learning technology designed to bolster language learning, demonstrates the pivotal role of explainability in fostering effective, trustworthy, and engaging learning environments. Its transparent design, which adapts to individual learners, exemplifies the additional importance of explainability in facilitating personalized instruction and in managing classroom diversity. Observations across multiple pilot programs reveal that the iRead project significantly improves learners’ motivation, engagement, and literacy skills. Moreover, the clarity of its adaptive algorithms has eased teachers’ concerns, promoting its effective integration into classroom instruction. Beyond enhancing literacy skills, the project has also improved digital literacy among both teachers and students. This case study substantiates the need for transparent and understandable AI tools in fostering effective and inclusive educational experiences, highlighting their value in modern pedagogical approaches.",https://osf.io/4ds7q/,2023-09-08T10:22:04.119971,['kkarpou@panteion.gr'],OSF
tmnpv,"['Philipp Sprengholz', 'Luca Henkel', 'Cornelia Betsch', 'Robert Böhm']",['Social and Behavioral Sciences'],Understanding climate polarization: Identification with and discrimination between climate policy opinion groups,"While climate change requires decisive and rapid action, public discourse on the appropriateness of climate policies has intensified in many countries. Based on a quota-representative sample from Germany (N = 1,014), we show that people form groups based on their climate policy opinions, and that identification with these groups relates to different aspects of societal polarization and conflict. Specifically, more strongly identified individuals were more likely to surround themselves with like-minded people, discriminate against people with different opinions, and support extreme behaviors of opinion-congruent activist
groups. Identification was further related to individual climate behavior. The results indicate that climate policy polarization has the potential to fuel conflicts between different opinion-based groups and may impede political negotiation as well as compromise processes and peaceful societal change.",https://psyarxiv.com/tmnpv/,2023-09-08T09:49:27.584456,"[' State', 'State', 'University of Chicago', 'philipp.sprengholz@uni-bamberg.de']",OSF
bc4v9,"['Eric Grunenberg', 'Heinrich Peters', 'Matt J Francis', 'Mitja D Back', 'Sandra Matz']","['Social and Behavioral Sciences', 'Industrial and Organizational Psychology', 'Human Resources']",Machine Learning in Recruiting: Predicting Personality from CVs and Short Text Responses,"Assessing the psychological characteristics of job applicants - including their vocational interests or personality traits – has been a corner stone of hiring processes for decades. While traditional forms of such assessments require candidates to self-report their characteristics via questionnaire measures, recent research suggests that computers can predict people’s psychological traits from the digital footprints they leave online (e.g., their Facebook profiles, Twitter posts or credit card spending). Although such models become increasingly available via third-party providers, the use of external data in the hiring process poses considerable ethical and legal challenges. In this paper, we examine the predictability of personality traits from models that are trained exclusively on data generated during the recruiting process. Specifically, we leverage information from CVs and free-text answers collected as part of a real-world, high-stakes recruiting process in combination with natural language processing to predict applicants’ Big Five personality traits (N = 8,313 applicants). We show that the models provide consistent moderate predictive accuracy when comparing the machine learning-based predictions with the self-reported personality traits (average r = .25), outperforming recruiter judgments reported in prior literature. Although the models only capture a comparatively small part of the variance in self-reports, our findings suggest that they might still be relevant in practice by showing that automated predictions of personality are just as good (and sometimes better) at predicting key external criteria for job matching (i.e., vocational interests) as self-reported assessments.",https://psyarxiv.com/bc4v9/,2023-09-08T09:36:59.521627,"['RU', 'USA']",OSF
zmf9j,"['Viet-Phuong La', 'Minh-Hoang Nguyen']",['Life Sciences'],Hậu quả của hành động bảo vệ môi trường sai lầm,"Trong một số trường hợp, các nỗ lực bảo vệ môi trường có thể không chỉ không đem lại lợi ích cho môi trường, mà còn gây ra những thảm họa nghiêm trọng.",https://osf.io/zmf9j/,2023-09-08T08:56:30.270681,"['MIT', 'USD']",OSF
ghru5,"['Nathércia L Torres', 'São L Castro', 'Susana Silva']","['Social and Behavioral Sciences', 'Perception', 'Audition']",Beat Cues Facilitate Time Estimation at Longer Intervals,"Time perception in humans can be relative (beat-based) or absolute (duration-based). Although the classic view in the field points to different neural substrates underlying beat-based vs. duration-based mechanisms, recent neuroimaging evidence provided support to a unified model wherein these two systems overlap. In line with this, previous research demonstrated that internalized beat cues benefit motor reproduction of longer intervals (&gt; 5.5 s) by reducing underestimation, but little is known about this effect on pure perceptual tasks. The present study was designed to investigate whether and how interval estimation is modulated by available beat cues. To that end, we asked 155 participants to estimate auditory intervals ranging from 500 ms to 10 s, while manipulating the presence of cues before the interval, as well as the reinforcement of these cues by beat-related interference within the interval (vs. beat-unrelated and no interference). Beat cues aided time estimation depending on interval duration: for intervals longer than 5 s, estimation was better in the cue than in the no-cue condition. Specifically, the levels of underestimation decreased in the presence of cues, indicating that beat cues had a facilitating effect on time perception very similar to the one observed previously for time production. Interference had no effects, suggesting that this manipulation was not effective. Our findings are consistent with the idea of cooperation between beat- and duration-based systems and suggest that this cooperation is quite similar across production and perception.",https://psyarxiv.com/ghru5/,2023-09-08T08:44:29.509212,['up@edu.fpce.up.pt'],OSF
nya52,"['Thomas White', 'Talitha Bromwich', 'Ashley Bang', 'Leon Bennun', 'Joseph W Bull', 'Michael Clark', 'E.J. Milner-Gulland', 'Graham Prescott', 'Malcolm Starkey', 'Sophus O S E zu Ermgassen', 'Hollie Booth']",['Business'],The Nature Positive Journey for Business: A research agenda to enable private sector contributions to the global biodiversity framework.,"The 2022 Kunming-Montreal Global Biodiversity Framework calls upon the private sector to take substantial action to mitigate its negative impacts on biodiversity and contribute towards nature recovery. The term ‘Nature Positive’ has gained traction in biodiversity conservation discourse to describe both a societal goal and the ambitions of individual organisations to halt and reverse nature loss. However, enabling businesses to contribute towards Nature Positive outcomes will require major shifts in the way businesses and society operate, and research that can help guide and prioritise business actions. 
As a group of researchers and consultants working at the interface between business and biodiversity, we propose a conceptual model through which private sector contributions to a Nature Positive future could be realised and use it to identify priority research questions. The key questions address: i) sectoral strategic options, ii) methods and approaches individual businesses can implement to inform these strategies, iii) systemic driving forces that influence private sector action, and iv) how outcomes are measured to deliver Nature Positive contributions.
Collaborations between researchers, businesses and industry bodies are needed to co-design and implement research, where there is currently no coordinated approach to identify and fund priority research areas for Nature Positive themes. A clearly structured and prioritised research agenda is vital to guide effective, equitable and timely action by businesses.",https://osf.io/nya52/,2023-09-08T08:37:02.526157,['UK'],OSF
7f3u6,"['Harriet M J Smith', 'Kay L Ritchie', 'Nadine Lavan']","['Social and Behavioral Sciences', 'Cognitive Psychology']",Face and voice identity matching accuracy is not improved by multi-modal identity information,"Identity verification from both faces and voices can be error-prone. Previous research has shown that faces and voices signal concordant information and cross-modal unfamiliar face-to-voice matching is possible, albeit often with low accuracy. In the current study, we ask whether performance on a face or voice identity matching task can be improved by using multimodal stimuli which add a second modality (voice or face). We find that overall accuracy is higher for face matching than for voices matching. However, contrary to predictions, presenting one unimodal and one multimodal stimulus within a matching task did not improve face or voice matching compared to presenting two unimodal stimuli. Additionally, we find that presenting two multimodal stimuli does not improve accuracy compared to presenting two unimodal face stimuli. Thus, multimodal information does not improve accuracy. However, intriguingly, we find that cross-modal face-voice matching accuracy predicts voice matching accuracy but not face matching accuracy. This suggests cross-modal information can nonetheless play a role in identity matching, and face and voice information interact to inform matching decisions. We discuss our findings in light of current models of person perception, and consider the implications for identity verification in security and forensic settings.",https://psyarxiv.com/7f3u6/,2023-09-08T08:04:01.685123,"['SU', 'NEU', 'IC', 'Cal', 'UK', 'ESU', 'SC', 'USA', 'UL', 'TU', 'Bama']",OSF
